Bus No,Date,Time,Week Day,Bus Type,Driver Rating Based On Time,Driver Rating Based On Decepline,Bus Rating,Driver Age,Weather,Longtide,Latitude
NA-7111,2020-01-09,16:21:46,Thursday,Normal,4,4.5,4.5,32,32,8.35493,80.44878
NA-7111,2020-01-09,16:21:47,Thursday,Normal,4,4.5,4.5,32,32,8.35494,80.44889
NA-7111,2020-01-09,16:21:48,Thursday,Normal,4,4.5,4.5,32,32,8.35495,80.44899
NA-7111,2020-01-09,16:21:49,Thursday,Normal,4,4.5,4.5,32,32,8.35495,80.44908
NA-7111,2020-01-09,16:21:50,Thursday,Normal,4,4.5,4.5,32,32,8.35496,80.44918
NA-7111,2020-01-09,16:21:51,Thursday,Normal,4,4.5,4.5,32,32,8.35496,80.44928
NA-7111,2020-01-09,16:21:52,Thursday,Normal,4,4.5,4.5,32,32,8.35497,80.44938
NA-7111,2020-01-09,16:21:53,Thursday,Normal,4,4.5,4.5,32,32,8.35498,80.44949
NA-7111,2020-01-09,16:21:54,Thursday,Normal,4,4.5,4.5,32,32,8.35499,80.44961
NA-7111,2020-01-09,16:21:55,Thursday,Normal,4,4.5,4.5,32,32,8.35499,80.44973
NA-7111,2020-01-09,16:21:56,Thursday,Normal,4,4.5,4.5,32,32,8.35499,80.44985
NA-7111,2020-01-09,16:21:57,Thursday,Normal,4,4.5,4.5,32,32,8.355,80.45
NA-7111,2020-01-09,16:21:58,Thursday,Normal,4,4.5,4.5,32,32,8.355,80.45014
NA-7111,2020-01-09,16:21:59,Thursday,Normal,4,4.5,4.5,32,32,8.355,80.45028
NA-7111,2020-01-09,16:22:00,Thursday,Normal,4,4.5,4.5,32,32,8.35501,80.45044
NA-7111,2020-01-09,16:22:01,Thursday,Normal,4,4.5,4.5,32,32,8.35501,80.45058
NA-7111,2020-01-09,16:22:02,Thursday,Normal,4,4.5,4.5,32,32,8.35501,80.45073
NA-7111,2020-01-09,16:22:03,Thursday,Normal,4,4.5,4.5,32,32,8.355,80.45088
NA-7111,2020-01-09,16:22:04,Thursday,Normal,4,4.5,4.5,32,32,8.35499,80.45102
NA-7111,2020-01-09,16:22:05,Thursday,Normal,4,4.5,4.5,32,32,8.35498,80.45115
NA-7111,2020-01-09,16:22:06,Thursday,Normal,4,4.5,4.5,32,32,8.35498,80.45128
NA-7111,2020-01-09,16:22:07,Thursday,Normal,4,4.5,4.5,32,32,8.35497,80.45139
NA-7111,2020-01-09,16:22:08,Thursday,Normal,4,4.5,4.5,32,32,8.35497,80.45151
NA-7111,2020-01-09,16:22:09,Thursday,Normal,4,4.5,4.5,32,32,8.35498,80.45162
NA-7111,2020-01-09,16:22:10,Thursday,Normal,4,4.5,4.5,32,32,8.35497,80.45172
NA-7111,2020-01-09,16:22:11,Thursday,Normal,4,4.5,4.5,32,32,8.35497,80.4518
NA-7111,2020-01-09,16:22:12,Thursday,Normal,4,4.5,4.5,32,32,8.35498,80.45188
NA-7111,2020-01-09,16:22:13,Thursday,Normal,4,4.5,4.5,32,32,8.35498,80.45193
NA-7111,2020-01-09,16:22:14,Thursday,Normal,4,4.5,4.5,32,32,8.35498,80.45196
NA-7111,2020-01-09,16:22:15,Thursday,Normal,4,4.5,4.5,32,32,8.35499,80.45197
NA-7111,2020-01-09,16:22:16,Thursday,Normal,4,4.5,4.5,32,32,8.355,80.45196
NA-7111,2020-01-09,16:22:17,Thursday,Normal,4,4.5,4.5,32,32,8.355,80.45195
NA-7111,2020-01-09,16:22:18,Thursday,Normal,4,4.5,4.5,32,32,8.35501,80.45194
NA-7111,2020-01-09,16:22:19,Thursday,Normal,4,4.5,4.5,32,32,8.35502,80.45194
NA-7111,2020-01-09,16:22:21,Thursday,Normal,4,4.5,4.5,32,32,8.355,80.45195
NA-7111,2020-01-09,16:22:22,Thursday,Normal,4,4.5,4.5,32,32,8.35499,80.45197
NA-7111,2020-01-09,16:22:23,Thursday,Normal,4,4.5,4.5,32,32,8.35498,80.45201
NA-7111,2020-01-09,16:22:24,Thursday,Normal,4,4.5,4.5,32,32,8.35497,80.45206
NA-7111,2020-01-09,16:22:25,Thursday,Normal,4,4.5,4.5,32,32,8.35497,80.4521
NA-7111,2020-01-09,16:22:26,Thursday,Normal,4,4.5,4.5,32,32,8.35496,80.45215
NA-7111,2020-01-09,16:22:27,Thursday,Normal,4,4.5,4.5,32,32,8.35496,80.45222
NA-7111,2020-01-09,16:22:28,Thursday,Normal,4,4.5,4.5,32,32,8.35495,80.45229
NA-7111,2020-01-09,16:22:29,Thursday,Normal,4,4.5,4.5,32,32,8.35493,80.45235
NA-7111,2020-01-09,16:22:30,Thursday,Normal,4,4.5,4.5,32,32,8.35493,80.45243
NA-7111,2020-01-09,16:22:31,Thursday,Normal,4,4.5,4.5,32,32,8.35492,80.45251
NA-7111,2020-01-09,16:22:32,Thursday,Normal,4,4.5,4.5,32,32,8.35491,80.45259
NA-7111,2020-01-09,16:22:33,Thursday,Normal,4,4.5,4.5,32,32,8.35491,80.45267
NA-7111,2020-01-09,16:22:34,Thursday,Normal,4,4.5,4.5,32,32,8.35491,80.45276
NA-7111,2020-01-09,16:22:35,Thursday,Normal,4,4.5,4.5,32,32,8.35491,80.45286
NA-7111,2020-01-09,16:22:36,Thursday,Normal,4,4.5,4.5,32,32,8.35492,80.45298
NA-7111,2020-01-09,16:22:37,Thursday,Normal,4,4.5,4.5,32,32,8.35492,80.4531
NA-7111,2020-01-09,16:22:38,Thursday,Normal,4,4.5,4.5,32,32,8.35492,80.45321
NA-7111,2020-01-09,16:22:39,Thursday,Normal,4,4.5,4.5,32,32,8.35491,80.4533
NA-7111,2020-01-09,16:22:40,Thursday,Normal,4,4.5,4.5,32,32,8.35491,80.45341
NA-7111,2020-01-09,16:22:41,Thursday,Normal,4,4.5,4.5,32,32,8.35491,80.45351
NA-7111,2020-01-09,16:22:42,Thursday,Normal,4,4.5,4.5,32,32,8.3549,80.4536
NA-7111,2020-01-09,16:22:43,Thursday,Normal,4,4.5,4.5,32,32,8.3549,80.45369
NA-7111,2020-01-09,16:22:44,Thursday,Normal,4,4.5,4.5,32,32,8.3549,80.45377
NA-7111,2020-01-09,16:22:45,Thursday,Normal,4,4.5,4.5,32,32,8.3549,80.45385
NA-7111,2020-01-09,16:22:46,Thursday,Normal,4,4.5,4.5,32,32,8.35491,80.45394
NA-7111,2020-01-09,16:22:47,Thursday,Normal,4,4.5,4.5,32,32,8.35491,80.45402
NA-7111,2020-01-09,16:22:48,Thursday,Normal,4,4.5,4.5,32,32,8.3549,80.45411
NA-7111,2020-01-09,16:22:49,Thursday,Normal,4,4.5,4.5,32,32,8.3549,80.4542
NA-7111,2020-01-09,16:22:50,Thursday,Normal,4,4.5,4.5,32,32,8.35489,80.45429
NA-7111,2020-01-09,16:22:51,Thursday,Normal,4,4.5,4.5,32,32,8.3549,80.4544
NA-7111,2020-01-09,16:22:52,Thursday,Normal,4,4.5,4.5,32,32,8.3549,80.45451
NA-7111,2020-01-09,16:22:53,Thursday,Normal,4,4.5,4.5,32,32,8.35489,80.45461
NA-7111,2020-01-09,16:22:54,Thursday,Normal,4,4.5,4.5,32,32,8.3549,80.45471
NA-7111,2020-01-09,16:22:55,Thursday,Normal,4,4.5,4.5,32,32,8.3549,80.45481
NA-7111,2020-01-09,16:22:56,Thursday,Normal,4,4.5,4.5,32,32,8.3549,80.45491
NA-7111,2020-01-09,16:22:57,Thursday,Normal,4,4.5,4.5,32,32,8.3549,80.45501
NA-7111,2020-01-09,16:22:58,Thursday,Normal,4,4.5,4.5,32,32,8.35489,80.45511
NA-7111,2020-01-09,16:22:59,Thursday,Normal,4,4.5,4.5,32,32,8.35489,80.45523
NA-7111,2020-01-09,16:23:00,Thursday,Normal,4,4.5,4.5,32,32,8.3549,80.45534
NA-7111,2020-01-09,16:23:01,Thursday,Normal,4,4.5,4.5,32,32,8.3549,80.45544
NA-7111,2020-01-09,16:23:02,Thursday,Normal,4,4.5,4.5,32,32,8.35491,80.45557
NA-7111,2020-01-09,16:23:03,Thursday,Normal,4,4.5,4.5,32,32,8.35492,80.45569
NA-7111,2020-01-09,16:23:04,Thursday,Normal,4,4.5,4.5,32,32,8.35492,80.4558
NA-7111,2020-01-09,16:23:05,Thursday,Normal,4,4.5,4.5,32,32,8.35492,80.45589
NA-7111,2020-01-09,16:23:06,Thursday,Normal,4,4.5,4.5,32,32,8.35492,80.45599
NA-7111,2020-01-09,16:23:07,Thursday,Normal,4,4.5,4.5,32,32,8.35493,80.45608
NA-7111,2020-01-09,16:23:08,Thursday,Normal,4,4.5,4.5,32,32,8.35493,80.45614
NA-7111,2020-01-09,16:23:09,Thursday,Normal,4,4.5,4.5,32,32,8.35494,80.45619
NA-7111,2020-01-09,16:23:10,Thursday,Normal,4,4.5,4.5,32,32,8.35493,80.4562
NA-7111,2020-01-09,16:23:14,Thursday,Normal,4,4.5,4.5,32,32,8.35493,80.45623
NA-7111,2020-01-09,16:23:15,Thursday,Normal,4,4.5,4.5,32,32,8.35493,80.45627
NA-7111,2020-01-09,16:23:16,Thursday,Normal,4,4.5,4.5,32,32,8.35493,80.45633
NA-7111,2020-01-09,16:23:17,Thursday,Normal,4,4.5,4.5,32,32,8.35493,80.4564
NA-7111,2020-01-09,16:23:18,Thursday,Normal,4,4.5,4.5,32,32,8.35493,80.45647
NA-7111,2020-01-09,16:23:19,Thursday,Normal,4,4.5,4.5,32,32,8.35492,80.45655
NA-7111,2020-01-09,16:23:20,Thursday,Normal,4,4.5,4.5,32,32,8.35491,80.45662
NA-7111,2020-01-09,16:23:21,Thursday,Normal,4,4.5,4.5,32,32,8.3549,80.4567
NA-7111,2020-01-09,16:23:22,Thursday,Normal,4,4.5,4.5,32,32,8.3549,80.45678
NA-7111,2020-01-09,16:23:23,Thursday,Normal,4,4.5,4.5,32,32,8.35489,80.45687
NA-7111,2020-01-09,16:23:24,Thursday,Normal,4,4.5,4.5,32,32,8.35488,80.45695
NA-7111,2020-01-09,16:23:25,Thursday,Normal,4,4.5,4.5,32,32,8.35487,80.45705
NA-7111,2020-01-09,16:23:26,Thursday,Normal,4,4.5,4.5,32,32,8.35486,80.45715
NA-7111,2020-01-09,16:23:27,Thursday,Normal,4,4.5,4.5,32,32,8.35485,80.45727
NA-7111,2020-01-09,16:23:28,Thursday,Normal,4,4.5,4.5,32,32,8.35484,80.45739
NA-7111,2020-01-09,16:23:29,Thursday,Normal,4,4.5,4.5,32,32,8.35484,80.45751
NA-7111,2020-01-09,16:23:30,Thursday,Normal,4,4.5,4.5,32,32,8.35484,80.45762
NA-7111,2020-01-09,16:23:31,Thursday,Normal,4,4.5,4.5,32,32,8.35484,80.45776
NA-7111,2020-01-09,16:23:32,Thursday,Normal,4,4.5,4.5,32,32,8.35484,80.45788
NA-7111,2020-01-09,16:23:33,Thursday,Normal,4,4.5,4.5,32,32,8.35484,80.45801
NA-7111,2020-01-09,16:23:34,Thursday,Normal,4,4.5,4.5,32,32,8.35484,80.45813
NA-7111,2020-01-09,16:23:35,Thursday,Normal,4,4.5,4.5,32,32,8.35484,80.45826
NA-7111,2020-01-09,16:23:36,Thursday,Normal,4,4.5,4.5,32,32,8.35484,80.4584
NA-7111,2020-01-09,16:23:37,Thursday,Normal,4,4.5,4.5,32,32,8.35484,80.45853
NA-7111,2020-01-09,16:23:38,Thursday,Normal,4,4.5,4.5,32,32,8.35483,80.45866
NA-7111,2020-01-09,16:23:39,Thursday,Normal,4,4.5,4.5,32,32,8.35483,80.4588
NA-7111,2020-01-09,16:23:40,Thursday,Normal,4,4.5,4.5,32,32,8.35483,80.45894
NA-7111,2020-01-09,16:23:41,Thursday,Normal,4,4.5,4.5,32,32,8.35483,80.45908
NA-7111,2020-01-09,16:23:42,Thursday,Normal,4,4.5,4.5,32,32,8.35483,80.45921
NA-7111,2020-01-09,16:23:43,Thursday,Normal,4,4.5,4.5,32,32,8.35482,80.45933
NA-7111,2020-01-09,16:23:44,Thursday,Normal,4,4.5,4.5,32,32,8.35483,80.45946
NA-7111,2020-01-09,16:23:45,Thursday,Normal,4,4.5,4.5,32,32,8.35483,80.45958
NA-7111,2020-01-09,16:23:46,Thursday,Normal,4,4.5,4.5,32,32,8.35482,80.45967
NA-7111,2020-01-09,16:23:47,Thursday,Normal,4,4.5,4.5,32,32,8.35482,80.45978
NA-7111,2020-01-09,16:23:48,Thursday,Normal,4,4.5,4.5,32,32,8.35483,80.45986
NA-7111,2020-01-09,16:23:49,Thursday,Normal,4,4.5,4.5,32,32,8.35483,80.45993
NA-7111,2020-01-09,16:23:50,Thursday,Normal,4,4.5,4.5,32,32,8.35484,80.45999
NA-7111,2020-01-09,16:23:51,Thursday,Normal,4,4.5,4.5,32,32,8.35484,80.46005
NA-7111,2020-01-09,16:23:52,Thursday,Normal,4,4.5,4.5,32,32,8.35484,80.4601
NA-7111,2020-01-09,16:23:53,Thursday,Normal,4,4.5,4.5,32,32,8.35484,80.46014
NA-7111,2020-01-09,16:23:54,Thursday,Normal,4,4.5,4.5,32,32,8.35485,80.46016
NA-7111,2020-01-09,16:23:58,Thursday,Normal,4,4.5,4.5,32,32,8.35486,80.46017
NA-7111,2020-01-09,16:23:59,Thursday,Normal,4,4.5,4.5,32,32,8.35486,80.4602
NA-7111,2020-01-09,16:24:00,Thursday,Normal,4,4.5,4.5,32,32,8.35486,80.46024
NA-7111,2020-01-09,16:24:01,Thursday,Normal,4,4.5,4.5,32,32,8.35485,80.46027
NA-7111,2020-01-09,16:24:02,Thursday,Normal,4,4.5,4.5,32,32,8.35485,80.46032
NA-7111,2020-01-09,16:24:03,Thursday,Normal,4,4.5,4.5,32,32,8.35484,80.46036
NA-7111,2020-01-09,16:24:04,Thursday,Normal,4,4.5,4.5,32,32,8.35484,80.4604
NA-7111,2020-01-09,16:24:05,Thursday,Normal,4,4.5,4.5,32,32,8.35484,80.46047
NA-7111,2020-01-09,16:24:06,Thursday,Normal,4,4.5,4.5,32,32,8.35484,80.46054
NA-7111,2020-01-09,16:24:07,Thursday,Normal,4,4.5,4.5,32,32,8.35484,80.46063
NA-7111,2020-01-09,16:24:08,Thursday,Normal,4,4.5,4.5,32,32,8.35484,80.4607
NA-7111,2020-01-09,16:24:09,Thursday,Normal,4,4.5,4.5,32,32,8.35484,80.46078
NA-7111,2020-01-09,16:24:10,Thursday,Normal,4,4.5,4.5,32,32,8.35484,80.46085
NA-7111,2020-01-09,16:24:11,Thursday,Normal,4,4.5,4.5,32,32,8.35484,80.46093
NA-7111,2020-01-09,16:24:12,Thursday,Normal,4,4.5,4.5,32,32,8.35484,80.46102
NA-7111,2020-01-09,16:24:13,Thursday,Normal,4,4.5,4.5,32,32,8.35484,80.46111
NA-7111,2020-01-09,16:24:14,Thursday,Normal,4,4.5,4.5,32,32,8.35484,80.4612
NA-7111,2020-01-09,16:24:15,Thursday,Normal,4,4.5,4.5,32,32,8.35484,80.46131
NA-7111,2020-01-09,16:24:16,Thursday,Normal,4,4.5,4.5,32,32,8.35484,80.46142
NA-7111,2020-01-09,16:24:17,Thursday,Normal,4,4.5,4.5,32,32,8.35484,80.46153
NA-7111,2020-01-09,16:24:18,Thursday,Normal,4,4.5,4.5,32,32,8.35484,80.46164
NA-7111,2020-01-09,16:24:19,Thursday,Normal,4,4.5,4.5,32,32,8.35484,80.46175
NA-7111,2020-01-09,16:24:20,Thursday,Normal,4,4.5,4.5,32,32,8.35484,80.46187
NA-7111,2020-01-09,16:24:21,Thursday,Normal,4,4.5,4.5,32,32,8.35484,80.462
NA-7111,2020-01-09,16:24:22,Thursday,Normal,4,4.5,4.5,32,32,8.35484,80.46212
NA-7111,2020-01-09,16:24:23,Thursday,Normal,4,4.5,4.5,32,32,8.35484,80.46224
NA-7111,2020-01-09,16:24:24,Thursday,Normal,4,4.5,4.5,32,32,8.35484,80.46237
NA-7111,2020-01-09,16:24:25,Thursday,Normal,4,4.5,4.5,32,32,8.35484,80.46249
NA-7111,2020-01-09,16:24:26,Thursday,Normal,4,4.5,4.5,32,32,8.35483,80.46263
NA-7111,2020-01-09,16:24:27,Thursday,Normal,4,4.5,4.5,32,32,8.35483,80.46276
NA-7111,2020-01-09,16:24:28,Thursday,Normal,4,4.5,4.5,32,32,8.35482,80.46288
NA-7111,2020-01-09,16:24:29,Thursday,Normal,4,4.5,4.5,32,32,8.35482,80.46302
NA-7111,2020-01-09,16:24:30,Thursday,Normal,4,4.5,4.5,32,32,8.35482,80.46315
NA-7111,2020-01-09,16:24:31,Thursday,Normal,4,4.5,4.5,32,32,8.35483,80.46329
NA-7111,2020-01-09,16:24:32,Thursday,Normal,4,4.5,4.5,32,32,8.35483,80.46342
NA-7111,2020-01-09,16:24:33,Thursday,Normal,4,4.5,4.5,32,32,8.35484,80.46355
NA-7111,2020-01-09,16:24:34,Thursday,Normal,4,4.5,4.5,32,32,8.35484,80.46368
NA-7111,2020-01-09,16:24:35,Thursday,Normal,4,4.5,4.5,32,32,8.35485,80.46381
NA-7111,2020-01-09,16:24:36,Thursday,Normal,4,4.5,4.5,32,32,8.35485,80.46393
NA-7111,2020-01-09,16:24:37,Thursday,Normal,4,4.5,4.5,32,32,8.35486,80.46407
NA-7111,2020-01-09,16:24:38,Thursday,Normal,4,4.5,4.5,32,32,8.35487,80.46419
NA-7111,2020-01-09,16:24:39,Thursday,Normal,4,4.5,4.5,32,32,8.35487,80.46429
NA-7111,2020-01-09,16:24:40,Thursday,Normal,4,4.5,4.5,32,32,8.35487,80.46439
NA-7111,2020-01-09,16:24:41,Thursday,Normal,4,4.5,4.5,32,32,8.35488,80.46447
NA-7111,2020-01-09,16:24:42,Thursday,Normal,4,4.5,4.5,32,32,8.35488,80.46452
NA-7111,2020-01-09,16:24:43,Thursday,Normal,4,4.5,4.5,32,32,8.35487,80.46451
NA-7111,2020-01-09,16:24:44,Thursday,Normal,4,4.5,4.5,32,32,8.35487,80.46449
NA-7111,2020-01-09,16:24:45,Thursday,Normal,4,4.5,4.5,32,32,8.35486,80.46447
NA-7111,2020-01-09,16:24:46,Thursday,Normal,4,4.5,4.5,32,32,8.35486,80.46444
NA-7111,2020-01-09,16:24:48,Thursday,Normal,4,4.5,4.5,32,32,8.35484,80.46443
NA-7111,2020-01-09,16:24:49,Thursday,Normal,4,4.5,4.5,32,32,8.35484,80.46445
NA-7111,2020-01-09,16:24:50,Thursday,Normal,4,4.5,4.5,32,32,8.35483,80.46447
NA-7111,2020-01-09,16:24:51,Thursday,Normal,4,4.5,4.5,32,32,8.35483,80.46451
NA-7111,2020-01-09,16:24:52,Thursday,Normal,4,4.5,4.5,32,32,8.35482,80.46457
NA-7111,2020-01-09,16:24:53,Thursday,Normal,4,4.5,4.5,32,32,8.35482,80.46462
NA-7111,2020-01-09,16:24:54,Thursday,Normal,4,4.5,4.5,32,32,8.35482,80.46468
NA-7111,2020-01-09,16:24:55,Thursday,Normal,4,4.5,4.5,32,32,8.35481,80.46476
NA-7111,2020-01-09,16:24:56,Thursday,Normal,4,4.5,4.5,32,32,8.3548,80.46484
NA-7111,2020-01-09,16:24:57,Thursday,Normal,4,4.5,4.5,32,32,8.3548,80.46491
NA-7111,2020-01-09,16:24:58,Thursday,Normal,4,4.5,4.5,32,32,8.3548,80.46499
NA-7111,2020-01-09,16:24:59,Thursday,Normal,4,4.5,4.5,32,32,8.3548,80.46507
NA-7111,2020-01-09,16:25:00,Thursday,Normal,4,4.5,4.5,32,32,8.3548,80.46514
NA-7111,2020-01-09,16:25:01,Thursday,Normal,4,4.5,4.5,32,32,8.3548,80.46522
NA-7111,2020-01-09,16:25:02,Thursday,Normal,4,4.5,4.5,32,32,8.3548,80.46529
NA-7111,2020-01-09,16:25:03,Thursday,Normal,4,4.5,4.5,32,32,8.3548,80.46538
NA-7111,2020-01-09,16:25:04,Thursday,Normal,4,4.5,4.5,32,32,8.3548,80.46547
NA-7111,2020-01-09,16:25:05,Thursday,Normal,4,4.5,4.5,32,32,8.35481,80.46557
NA-7111,2020-01-09,16:25:06,Thursday,Normal,4,4.5,4.5,32,32,8.3548,80.46567
NA-7111,2020-01-09,16:25:07,Thursday,Normal,4,4.5,4.5,32,32,8.35479,80.46577
NA-7111,2020-01-09,16:25:08,Thursday,Normal,4,4.5,4.5,32,32,8.35479,80.46587
NA-7111,2020-01-09,16:25:09,Thursday,Normal,4,4.5,4.5,32,32,8.35479,80.46598
NA-7111,2020-01-09,16:25:10,Thursday,Normal,4,4.5,4.5,32,32,8.35479,80.46611
NA-7111,2020-01-09,16:25:11,Thursday,Normal,4,4.5,4.5,32,32,8.35479,80.46624
NA-7111,2020-01-09,16:25:12,Thursday,Normal,4,4.5,4.5,32,32,8.3548,80.46636
NA-7111,2020-01-09,16:25:13,Thursday,Normal,4,4.5,4.5,32,32,8.35481,80.46649
NA-7111,2020-01-09,16:25:14,Thursday,Normal,4,4.5,4.5,32,32,8.35482,80.46662
NA-7111,2020-01-09,16:25:15,Thursday,Normal,4,4.5,4.5,32,32,8.35482,80.46674
NA-7111,2020-01-09,16:25:16,Thursday,Normal,4,4.5,4.5,32,32,8.35483,80.46688
NA-7111,2020-01-09,16:25:17,Thursday,Normal,4,4.5,4.5,32,32,8.35483,80.46699
NA-7111,2020-01-09,16:25:18,Thursday,Normal,4,4.5,4.5,32,32,8.35483,80.4671
NA-7111,2020-01-09,16:25:19,Thursday,Normal,4,4.5,4.5,32,32,8.3548,80.46718
NA-7111,2020-01-09,16:25:20,Thursday,Normal,4,4.5,4.5,32,32,8.35479,80.46727
NA-7111,2020-01-09,16:25:21,Thursday,Normal,4,4.5,4.5,32,32,8.35479,80.46734
NA-7111,2020-01-09,16:25:22,Thursday,Normal,4,4.5,4.5,32,32,8.35478,80.46737
NA-7111,2020-01-09,16:25:23,Thursday,Normal,4,4.5,4.5,32,32,8.35477,80.46738
NA-7111,2020-01-09,16:25:24,Thursday,Normal,4,4.5,4.5,32,32,8.35477,80.46743
NA-7111,2020-01-09,16:25:25,Thursday,Normal,4,4.5,4.5,32,32,8.35475,80.46746
NA-7111,2020-01-09,16:25:26,Thursday,Normal,4,4.5,4.5,32,32,8.35473,80.46749
NA-7111,2020-01-09,16:25:27,Thursday,Normal,4,4.5,4.5,32,32,8.35473,80.46753
NA-7111,2020-01-09,16:25:28,Thursday,Normal,4,4.5,4.5,32,32,8.35473,80.46759
NA-7111,2020-01-09,16:25:29,Thursday,Normal,4,4.5,4.5,32,32,8.35474,80.46765
NA-7111,2020-01-09,16:25:30,Thursday,Normal,4,4.5,4.5,32,32,8.35475,80.46769
NA-7111,2020-01-09,16:25:31,Thursday,Normal,4,4.5,4.5,32,32,8.35475,80.46773
NA-7111,2020-01-09,16:25:32,Thursday,Normal,4,4.5,4.5,32,32,8.35476,80.46776
NA-7111,2020-01-09,16:25:33,Thursday,Normal,4,4.5,4.5,32,32,8.35475,80.46777
NA-7111,2020-01-09,16:25:34,Thursday,Normal,4,4.5,4.5,32,32,8.35476,80.4678
NA-7111,2020-01-09,16:25:35,Thursday,Normal,4,4.5,4.5,32,32,8.35475,80.46782
NA-7111,2020-01-09,16:25:36,Thursday,Normal,4,4.5,4.5,32,32,8.35475,80.46785
NA-7111,2020-01-09,16:25:37,Thursday,Normal,4,4.5,4.5,32,32,8.35474,80.46791
NA-7111,2020-01-09,16:25:38,Thursday,Normal,4,4.5,4.5,32,32,8.35474,80.46798
NA-7111,2020-01-09,16:25:39,Thursday,Normal,4,4.5,4.5,32,32,8.35473,80.46805
NA-7111,2020-01-09,16:25:40,Thursday,Normal,4,4.5,4.5,32,32,8.35473,80.46812
NA-7111,2020-01-09,16:25:41,Thursday,Normal,4,4.5,4.5,32,32,8.35473,80.4682
NA-7111,2020-01-09,16:25:42,Thursday,Normal,4,4.5,4.5,32,32,8.35473,80.46828
NA-7111,2020-01-09,16:25:43,Thursday,Normal,4,4.5,4.5,32,32,8.35474,80.46837
NA-7111,2020-01-09,16:25:44,Thursday,Normal,4,4.5,4.5,32,32,8.35474,80.46846
NA-7111,2020-01-09,16:25:45,Thursday,Normal,4,4.5,4.5,32,32,8.35474,80.46856
NA-7111,2020-01-09,16:25:46,Thursday,Normal,4,4.5,4.5,32,32,8.35474,80.46866
NA-7111,2020-01-09,16:25:47,Thursday,Normal,4,4.5,4.5,32,32,8.35474,80.46877
NA-7111,2020-01-09,16:25:48,Thursday,Normal,4,4.5,4.5,32,32,8.35475,80.4689
NA-7111,2020-01-09,16:25:49,Thursday,Normal,4,4.5,4.5,32,32,8.35476,80.46902
NA-7111,2020-01-09,16:25:50,Thursday,Normal,4,4.5,4.5,32,32,8.35476,80.46914
NA-7111,2020-01-09,16:25:51,Thursday,Normal,4,4.5,4.5,32,32,8.35476,80.46926
NA-7111,2020-01-09,16:25:52,Thursday,Normal,4,4.5,4.5,32,32,8.35476,80.46937
NA-7111,2020-01-09,16:25:53,Thursday,Normal,4,4.5,4.5,32,32,8.35475,80.46948
NA-7111,2020-01-09,16:25:54,Thursday,Normal,4,4.5,4.5,32,32,8.35475,80.46959
NA-7111,2020-01-09,16:25:55,Thursday,Normal,4,4.5,4.5,32,32,8.35475,80.46972
NA-7111,2020-01-09,16:25:56,Thursday,Normal,4,4.5,4.5,32,32,8.35475,80.46986
NA-7111,2020-01-09,16:25:57,Thursday,Normal,4,4.5,4.5,32,32,8.35475,80.47
NA-7111,2020-01-09,16:25:58,Thursday,Normal,4,4.5,4.5,32,32,8.35475,80.47014
NA-7111,2020-01-09,16:25:59,Thursday,Normal,4,4.5,4.5,32,32,8.35475,80.47029
NA-7111,2020-01-09,16:26:00,Thursday,Normal,4,4.5,4.5,32,32,8.35475,80.47045
NA-7111,2020-01-09,16:26:01,Thursday,Normal,4,4.5,4.5,32,32,8.35475,80.4706
NA-7111,2020-01-09,16:26:02,Thursday,Normal,4,4.5,4.5,32,32,8.35474,80.47075
NA-7111,2020-01-09,16:26:03,Thursday,Normal,4,4.5,4.5,32,32,8.35474,80.47091
NA-7111,2020-01-09,16:26:04,Thursday,Normal,4,4.5,4.5,32,32,8.35472,80.47105
NA-7111,2020-01-09,16:26:05,Thursday,Normal,4,4.5,4.5,32,32,8.35471,80.4712
NA-7111,2020-01-09,16:26:06,Thursday,Normal,4,4.5,4.5,32,32,8.35469,80.47135
NA-7111,2020-01-09,16:26:07,Thursday,Normal,4,4.5,4.5,32,32,8.35467,80.4715
NA-7111,2020-01-09,16:26:08,Thursday,Normal,4,4.5,4.5,32,32,8.35465,80.47165
NA-7111,2020-01-09,16:26:09,Thursday,Normal,4,4.5,4.5,32,32,8.35463,80.47179
NA-7111,2020-01-09,16:26:10,Thursday,Normal,4,4.5,4.5,32,32,8.35461,80.47194
NA-7111,2020-01-09,16:26:11,Thursday,Normal,4,4.5,4.5,32,32,8.35459,80.47208
NA-7111,2020-01-09,16:26:12,Thursday,Normal,4,4.5,4.5,32,32,8.35457,80.47223
NA-7111,2020-01-09,16:26:13,Thursday,Normal,4,4.5,4.5,32,32,8.35455,80.47238
NA-7111,2020-01-09,16:26:14,Thursday,Normal,4,4.5,4.5,32,32,8.35454,80.47253
NA-7111,2020-01-09,16:26:15,Thursday,Normal,4,4.5,4.5,32,32,8.35454,80.47268
NA-7111,2020-01-09,16:26:16,Thursday,Normal,4,4.5,4.5,32,32,8.35455,80.47283
NA-7111,2020-01-09,16:26:17,Thursday,Normal,4,4.5,4.5,32,32,8.35455,80.47297
NA-7111,2020-01-09,16:26:18,Thursday,Normal,4,4.5,4.5,32,32,8.35456,80.4731
NA-7111,2020-01-09,16:26:19,Thursday,Normal,4,4.5,4.5,32,32,8.35458,80.47323
NA-7111,2020-01-09,16:26:20,Thursday,Normal,4,4.5,4.5,32,32,8.3546,80.47337
