Bus No,Date,Time,Driver rating based on time,Driver rating based on decipline,Bus rating,Driver Age,Weather,Bus type,Longtide,Latitude,Start/End
NC - 5210,2020/02/19,10:19:29,4,4.5,4.5,32,33,Normal,8.5487368,80.8318486,
NC - 5210,2020/02/19,10:19:35,4,4.5,4.5,32,33,Normal,8.5487368,80.8318486,
NC - 5210,2020/02/19,10:19:48,4,4.5,4.5,32,33,Normal,8.5487367,80.8318487,
NC - 5210,2020/02/19,10:19:56,4,4.5,4.5,32,33,Normal,8.5487366,80.8318489,
NC - 5210,2020/02/19,10:20:11,4,4.5,4.5,32,33,Normal,8.5487365,80.831849,
NC - 5210,2020/02/19,10:20:27,4,4.5,4.5,32,33,Normal,8.5487364,80.831849,
NC - 5210,2020/02/19,10:20:39,4,4.5,4.5,32,33,Normal,8.5487364,80.8318491,
NC - 5210,2020/02/19,10:20:45,4,4.5,4.5,32,33,Normal,8.5487363,80.8318491,
NC - 5210,2020/02/19,10:21:05,4,4.5,4.5,32,33,Normal,8.5487363,80.8318491,
NC - 5210,2020/02/19,10:21:10,4,4.5,4.5,32,33,Normal,8.5487363,80.8318491,
NC - 5210,2020/02/19,10:21:26,4,4.5,4.5,32,33,Normal,8.5487367,80.8318487,
NC - 5210,2020/02/19,10:21:42,4,4.5,4.5,32,33,Normal,8.5487366,80.8318489,
NC - 5210,2020/02/19,10:21:49,4,4.5,4.5,32,33,Normal,8.5487365,80.8318488,
NC - 5210,2020/02/19,10:22:01,4,4.5,4.5,32,33,Normal,8.5487368,80.8318487,
NC - 5210,2020/02/19,10:22:17,4,4.5,4.5,32,33,Normal,8.5487374,80.8318482,
NC - 5210,2020/02/19,10:22:33,4,4.5,4.5,32,33,Normal,8.5487375,80.8318481,
NC - 5210,2020/02/19,10:22:44,4,4.5,4.5,32,33,Normal,8.5487374,80.8318481,
NC - 5210,2020/02/19,10:22:56,4,4.5,4.5,32,33,Normal,8.5487373,80.8318482,
NC - 5210,2020/02/19,10:23:01,4,4.5,4.5,32,33,Normal,8.5487373,80.8318482,
NC - 5210,2020/02/19,10:23:22,4,4.5,4.5,32,33,Normal,8.5487373,80.8318482,
NC - 5210,2020/02/19,10:23:27,4,4.5,4.5,32,33,Normal,8.5487373,80.8318482,
NC - 5210,2020/02/19,10:23:41,4,4.5,4.5,32,33,Normal,8.5487371,80.8318484,
NC - 5210,2020/02/19,10:23:57,4,4.5,4.5,32,33,Normal,8.548737,80.8318485,
NC - 5210,2020/02/19,10:24:08,4,4.5,4.5,32,33,Normal,8.5487368,80.8318488,
NC - 5210,2020/02/19,10:24:17,4,4.5,4.5,32,33,Normal,8.5487368,80.8318488,
NC - 5210,2020/02/19,10:24:37,4,4.5,4.5,32,33,Normal,8.5487371,80.8318485,
NC - 5210,2020/02/19,10:25:01,4,4.5,4.5,32,33,Normal,8.5487374,80.8318482,
NC - 5210,2020/02/19,10:25:24,4,4.5,4.5,32,33,Normal,8.5487381,80.8318475,
NC - 5210,2020/02/19,10:25:48,4,4.5,4.5,32,33,Normal,8.5487384,80.8318472,
NC - 5210,2020/02/19,10:26:14,4,4.5,4.5,32,33,Normal,8.5487391,80.8318465,
NC - 5210,2020/02/19,10:26:33,4,4.5,4.5,32,33,Normal,8.5487392,80.8318464,
NC - 5210,2020/02/19,10:27:19,4,4.5,4.5,32,33,Normal,8.5487396,80.831846,
NC - 5210,2020/02/19,10:27:49,4,4.5,4.5,32,33,Normal,8.5487403,80.8318458,
NC - 5210,2020/02/19,10:28:09,4,4.5,4.5,32,33,Normal,8.5487405,80.8318457,
NC - 5210,2020/02/19,10:28:30,4,4.5,4.5,32,33,Normal,8.5487406,80.8318457,
NC - 5210,2020/02/19,10:28:50,4,4.5,4.5,32,33,Normal,8.5487411,80.8318455,
NC - 5210,2020/02/19,10:29:07,4,4.5,4.5,32,33,Normal,8.5487407,80.8318456,
NC - 5210,2020/02/19,10:29:13,4,4.5,4.5,32,33,Normal,8.5487408,80.8318456,
NC - 5210,2020/02/19,10:29:26,4,4.5,4.5,32,33,Normal,8.5487411,80.8318454,
NC - 5210,2020/02/19,10:29:32,4,4.5,4.5,32,33,Normal,8.5487411,80.8318454,
NC - 5210,2020/02/19,10:29:44,4,4.5,4.5,32,33,Normal,8.5487412,80.8318453,
NC - 5210,2020/02/19,10:29:55,4,4.5,4.5,32,33,Normal,8.5487412,80.8318455,
NC - 5210,2020/02/19,10:30:05,4,4.5,4.5,32,33,Normal,8.5487412,80.8318455,
NC - 5210,2020/02/19,10:30:16,4,4.5,4.5,32,33,Normal,8.5487415,80.8318454,
NC - 5210,2020/02/19,10:30:25,4,4.5,4.5,32,33,Normal,8.5487417,80.8318453,
NC - 5210,2020/02/19,10:30:35,4,4.5,4.5,32,33,Normal,8.5487419,80.8318452,
NC - 5210,2020/02/19,10:30:47,4,4.5,4.5,32,33,Normal,8.5487419,80.8318452,
NC - 5210,2020/02/19,10:30:54,4,4.5,4.5,32,33,Normal,8.5487419,80.8318452,
NC - 5210,2020/02/19,10:31:08,4,4.5,4.5,32,33,Normal,8.5487428,80.8318447,
NC - 5210,2020/02/19,10:31:30,4,4.5,4.5,32,33,Normal,8.5487437,80.8318441,
NC - 5210,2020/02/19,10:31:40,4,4.5,4.5,32,33,Normal,8.5487437,80.8318441,
NC - 5210,2020/02/19,10:32:02,4,4.5,4.5,32,33,Normal,8.5487441,80.8318439,
NC - 5210,2020/02/19,10:32:24,4,4.5,4.5,32,33,Normal,8.5487441,80.8318439,
NC - 5210,2020/02/19,10:32:44,4,4.5,4.5,32,33,Normal,8.5487447,80.8318436,
NC - 5210,2020/02/19,10:33:03,4,4.5,4.5,32,33,Normal,8.5487447,80.8318437,
NC - 5210,2020/02/19,10:33:08,4,4.5,4.5,32,33,Normal,8.5487447,80.8318437,
NC - 5210,2020/02/19,10:33:29,4,4.5,4.5,32,33,Normal,8.5487448,80.8318436,
NC - 5210,2020/02/19,10:33:55,4,4.5,4.5,32,33,Normal,8.5487449,80.8318437,
NC - 5210,2020/02/19,10:34:25,4,4.5,4.5,32,33,Normal,8.5487449,80.8318436,
NC - 5210,2020/02/19,10:34:42,4,4.5,4.5,32,33,Normal,8.5487449,80.8318436,
NC - 5210,2020/02/19,10:35:06,4,4.5,4.5,32,33,Normal,8.5487452,80.8318434,
NC - 5210,2020/02/19,10:35:29,4,4.5,4.5,32,33,Normal,8.5487452,80.8318435,
NC - 5210,2020/02/19,10:36:19,4,4.5,4.5,32,33,Normal,8.5487454,80.8318433,
NC - 5210,2020/02/19,10:36:39,4,4.5,4.5,32,33,Normal,8.5487459,80.8318437,
NC - 5210,2020/02/19,10:37:00,4,4.5,4.5,32,33,Normal,8.5487464,80.8318441,
NC - 5210,2020/02/19,10:37:21,4,4.5,4.5,32,33,Normal,8.5487469,80.8318443,
NC - 5210,2020/02/19,10:37:53,4,4.5,4.5,32,33,Normal,8.5487472,80.8318444,
NC - 5210,2020/02/19,10:37:58,4,4.5,4.5,32,33,Normal,8.5487472,80.8318444,
NC - 5210,2020/02/19,10:38:12,4,4.5,4.5,32,33,Normal,8.5487478,80.8318445,
NC - 5210,2020/02/19,10:38:18,4,4.5,4.5,32,33,Normal,8.5487481,80.8318446,
NC - 5210,2020/02/19,10:38:30,4,4.5,4.5,32,33,Normal,8.5487485,80.8318446,
NC - 5210,2020/02/19,10:38:38,4,4.5,4.5,32,33,Normal,8.5487488,80.8318447,
NC - 5210,2020/02/19,10:38:50,4,4.5,4.5,32,33,Normal,8.5487492,80.831845,
NC - 5210,2020/02/19,10:38:58,4,4.5,4.5,32,33,Normal,8.5487494,80.8318449,
NC - 5210,2020/02/19,10:39:09,4,4.5,4.5,32,33,Normal,8.5487495,80.831845,
NC - 5210,2020/02/19,10:39:20,4,4.5,4.5,32,33,Normal,8.5487498,80.8318451,
NC - 5210,2020/02/19,10:39:26,4,4.5,4.5,32,33,Normal,8.5487498,80.8318451,
NC - 5210,2020/02/19,10:39:37,4,4.5,4.5,32,33,Normal,8.54875,80.8318451,
NC - 5210,2020/02/19,10:39:48,4,4.5,4.5,32,33,Normal,8.5487502,80.831845,
NC - 5210,2020/02/19,10:39:57,4,4.5,4.5,32,33,Normal,8.5487501,80.8318451,
NC - 5210,2020/02/19,10:40:08,4,4.5,4.5,32,33,Normal,8.54875,80.8318451,
NC - 5210,2020/02/19,10:40:18,4,4.5,4.5,32,33,Normal,8.5487501,80.8318451,
NC - 5210,2020/02/19,10:40:28,4,4.5,4.5,32,33,Normal,8.5487501,80.831845,
NC - 5210,2020/02/19,10:40:37,4,4.5,4.5,32,33,Normal,8.5487502,80.8318447,
NC - 5210,2020/02/19,10:40:47,4,4.5,4.5,32,33,Normal,8.5487504,80.8318445,
NC - 5210,2020/02/19,10:40:57,4,4.5,4.5,32,33,Normal,8.548751,80.8318445,
NC - 5210,2020/02/19,10:41:08,4,4.5,4.5,32,33,Normal,8.5487516,80.8318442,
NC - 5210,2020/02/19,10:41:18,4,4.5,4.5,32,33,Normal,8.548752,80.8318438,
NC - 5210,2020/02/19,10:41:28,4,4.5,4.5,32,33,Normal,8.5487525,80.8318436,
NC - 5210,2020/02/19,10:41:38,4,4.5,4.5,32,33,Normal,8.548753,80.8318433,
NC - 5210,2020/02/19,10:41:49,4,4.5,4.5,32,33,Normal,8.5487537,80.831843,
NC - 5210,2020/02/19,10:41:57,4,4.5,4.5,32,33,Normal,8.5487538,80.831843,
NC - 5210,2020/02/19,10:42:14,4,4.5,4.5,32,33,Normal,8.548754,80.8318427,
NC - 5210,2020/02/19,10:42:32,4,4.5,4.5,32,33,Normal,8.5487545,80.8318424,
NC - 5210,2020/02/19,10:42:39,4,4.5,4.5,32,33,Normal,8.5487547,80.8318424,
NC - 5210,2020/02/19,10:42:53,4,4.5,4.5,32,33,Normal,8.5487553,80.8318427,
NC - 5210,2020/02/19,10:43:11,4,4.5,4.5,32,33,Normal,8.5487562,80.8318427,
NC - 5210,2020/02/19,10:43:24,4,4.5,4.5,32,33,Normal,8.5487567,80.831843,
NC - 5210,2020/02/19,10:43:46,4,4.5,4.5,32,33,Normal,8.548757,80.8318434,
NC - 5210,2020/02/19,10:44:03,4,4.5,4.5,32,33,Normal,8.5487573,80.8318433,
NC - 5210,2020/02/19,10:44:11,4,4.5,4.5,32,33,Normal,8.5487576,80.8318434,
NC - 5210,2020/02/19,10:44:27,4,4.5,4.5,32,33,Normal,8.5487584,80.831844,
NC - 5210,2020/02/19,10:44:41,4,4.5,4.5,32,33,Normal,8.5487589,80.8318437,
NC - 5210,2020/02/19,10:44:51,4,4.5,4.5,32,33,Normal,8.5487593,80.8318432,
NC - 5210,2020/02/19,10:45:01,4,4.5,4.5,32,33,Normal,8.5487596,80.8318429,
NC - 5210,2020/02/19,10:45:11,4,4.5,4.5,32,33,Normal,8.5487597,80.8318431,Horowpathana
